customer_id,first_name,last_name,age,gender,nationality,purchase_channel,payment_methods,signup_date,customer_first_touch,is_member
CUST-33353,Christine,Perez,51,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-19,Walk-in,False
CUST-8D218,Teresa,Johnson,39,Female,Thai,Online/Website,Mobile Banking,2022-01-20,Tiktok,True
CUST-5DF1B,Maria,Fisher,63,Male,Lao,Luangprabang-Shop,Cash,2022-01-20,Walk-in,False
CUST-A932B,Alisha,Simmons,64,Female,Other,Luangprabang-Shop,Credit Card,2022-01-20,Walk-in,True
CUST-B647E,Jose,Murphy,43,Female,Lao,Online/Website,Mobile Banking,2022-01-20,Influencer_Ref,True
CUST-14A8A,Jorge,Walter,52,Female,Lao,Vangvieng-Shop,Mobile Banking,2022-01-20,Walk-in,False
CUST-21E01,Kelly,Frye,45,Female,American,Online/Website,Credit Card,2022-01-20,Influencer_Ref,True
CUST-284F9,Eric,Hale,60,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-01-20,Walk-in,True
CUST-D1F1B,Craig,Hill,30,Female,Lao,Online/Website,Credit Card,2022-01-20,Influencer_Ref,False
CUST-ADB27,Spencer,Baker,22,Female,Other,Luangprabang-Shop,Mobile Banking,2022-01-20,Walk-in,True
CUST-1C02A,Michelle,Nelson,38,Female,Thai,Online/Website,Mobile Banking,2022-01-20,Tiktok,False
CUST-A417C,Joseph,Wilson,26,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-20,Walk-in,True
CUST-34F0D,Patricia,Fitzgerald,48,Female,Thai,Pakse-Shop,Credit Card,2022-01-20,Walk-in,True
CUST-51245,Riley,Green,45,Female,Lao,Online/Website,Mobile Banking,2022-01-20,Influencer_Ref,False
CUST-D3D5C,Samantha,Jones,35,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-20,Walk-in,True
CUST-2A410,Jane,Goodman,26,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-20,Walk-in,False
CUST-32876,Timothy,Mcgee,62,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-20,Walk-in,False
CUST-71A51,Julie,Diaz,54,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-21,Walk-in,False
CUST-4E312,Sabrina,Shaw,51,Male,Lao,Vangvieng-Shop,Cash,2022-01-21,Walk-in,True
CUST-60ADA,Walter,Lee,26,Female,Chinese,Online/Website,Mobile Banking,2022-01-21,Instagram,False
CUST-E1EEA,Howard,Reed,26,Male,Chinese,Online/Website,Credit Card,2022-01-21,Influencer_Ref,False
CUST-645FA,Sarah,Ferguson,64,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-21,Walk-in,True
CUST-BF2F5,Craig,Roberts,30,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-01-21,Walk-in,False
CUST-806A9,Matthew,Morris,27,Female,Chinese,Vientiane-Shop,Credit Card,2022-01-21,Walk-in,True
CUST-B3C9C,Michael,Davis,35,Female,Lao,Online/Website,Credit Card,2022-01-21,Influencer_Ref,False
CUST-5147F,Catherine,Patrick,62,Female,Thai,Vientiane-Shop,Mobile Banking,2022-01-21,Walk-in,True
CUST-FA45A,Erin,Johnson,20,Female,Other,Luangprabang-Shop,Credit Card,2022-01-21,Walk-in,True
CUST-EDB47,Cindy,Richards,60,Male,Lao,Online/Website,Mobile Banking,2022-01-21,Influencer_Ref,False
CUST-5D6B3,Shelly,West,32,Male,Lao,Online/Website,Mobile Banking,2022-01-22,Tiktok,False
CUST-E7317,Rhonda,Porter,20,Female,Other,Online/Website,Mobile Banking,2022-01-22,Tiktok,True
CUST-4EFE7,Christina,Boyle,24,Female,Thai,Pakse-Shop,Credit Card,2022-01-22,Walk-in,False
CUST-68F5A,Jill,Yoder,22,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-22,Walk-in,False
CUST-A8B75,Joseph,Hamilton,30,Female,Other,Luangprabang-Shop,Mobile Banking,2022-01-22,Walk-in,False
CUST-81065,Mary,Lewis,46,Female,Lao,Online/Website,Credit Card,2022-01-22,Influencer_Ref,True
CUST-E93F6,Elizabeth,Bailey,20,Female,Thai,Pakse-Shop,Cash,2022-01-22,Walk-in,False
CUST-B80F9,Lucas,Lewis,19,Male,Lao,Vientiane-Shop,Mobile Banking,2022-01-22,Walk-in,False
CUST-CF000,Marco,Santos,58,Female,Thai,Savanhnaket-Shop,Mobile Banking,2022-01-23,Walk-in,True
CUST-28D18,Jack,Hudson,41,Female,Lao,Luangprabang-Shop,Credit Card,2022-01-23,Walk-in,False
CUST-05526,Elizabeth,Martin,50,Male,Other,Luangprabang-Shop,Mobile Banking,2022-01-23,Walk-in,True
CUST-15B72,Jodi,Hughes,53,Male,Other,Online/Website,Credit Card,2022-01-23,Facebook,True
CUST-A8E10,Bonnie,Humphrey,21,Male,Lao,Luangprabang-Shop,Credit Card,2022-01-23,Walk-in,True
CUST-A3FF1,Heather,Peterson,52,Female,Other,Online/Website,Credit Card,2022-01-23,Tiktok,False
CUST-63CA1,Sarah,Freeman,58,Male,Lao,Vientiane-Shop,Mobile Banking,2022-01-23,Walk-in,True
CUST-8C04B,Jessica,Chapman,24,Female,Thai,Online/Website,Credit Card,2022-01-23,Influencer_Ref,False
CUST-A4543,Diane,Casey,23,Male,Lao,Online/Website,Credit Card,2022-01-23,Influencer_Ref,False
CUST-63952,Cynthia,Powell,40,Male,Thai,Vientiane-Shop,Mobile Banking,2022-01-23,Walk-in,False
CUST-F4B12,Jill,Miller,43,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-23,Walk-in,True
CUST-29B19,Chad,Clarke,33,Female,Chinese,Savanhnaket-Shop,Credit Card,2022-01-23,Walk-in,True
CUST-2C840,Jillian,Jimenez,35,Male,American,Luangprabang-Shop,Mobile Banking,2022-01-23,Walk-in,True
CUST-16EB2,Katelyn,Stone,26,Male,Thai,Vientiane-Shop,Mobile Banking,2022-01-23,Walk-in,False
CUST-7CD8C,Matthew,Estes,51,Male,Lao,Savanhnaket-Shop,Credit Card,2022-01-23,Walk-in,True
CUST-165A1,Angela,White,62,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-23,Walk-in,False
CUST-F40C3,Michelle,Stone,49,Female,Lao,Luangprabang-Shop,Credit Card,2022-01-23,Walk-in,True
CUST-33A92,Jon,Johnson,45,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-23,Walk-in,False
CUST-26B63,Christine,Flores,26,Male,Lao,Luangprabang-Shop,Credit Card,2022-01-24,Walk-in,False
CUST-A1C09,Eric,Morris,46,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-24,Walk-in,True
CUST-00F18,Nicole,Clark,35,Female,Thai,Vientiane-Shop,Mobile Banking,2022-01-24,Walk-in,True
CUST-025AA,Andrea,Adams,37,Female,Lao,Luangprabang-Shop,Credit Card,2022-01-24,Walk-in,False
CUST-54280,Megan,Martin,40,Female,Lao,Vangvieng-Shop,Cash,2022-01-24,Walk-in,True
CUST-AD021,Kayla,Rice,23,Female,Other,Online/Website,Mobile Banking,2022-01-24,Facebook,False
CUST-C1117,Pamela,Wright,58,Male,Lao,Luangprabang-Shop,Credit Card,2022-01-24,Walk-in,True
CUST-3F144,Jessica,Stafford,51,Female,Lao,Luangprabang-Shop,Cash,2022-01-24,Walk-in,True
CUST-9E366,David,Simpson,37,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-01-24,Walk-in,False
CUST-AA85F,David,Bailey,49,Male,Lao,Vientiane-Shop,Mobile Banking,2022-01-24,Walk-in,False
CUST-F081D,Gregory,Berry,41,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-24,Walk-in,True
CUST-51E25,Kenneth,King,50,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-24,Walk-in,False
CUST-AD752,Christopher,Wright,18,Male,Chinese,Luangprabang-Shop,Cash,2022-01-24,Walk-in,True
CUST-32CD0,Matthew,Ellison,33,Male,Lao,Pakse-Shop,Cash,2022-01-25,Walk-in,False
CUST-44EF9,Carl,Vazquez,54,Female,Chinese,Vangvieng-Shop,Mobile Banking,2022-01-25,Walk-in,True
CUST-187B9,Teresa,Morgan,50,Male,Lao,Luangprabang-Shop,Cash,2022-01-25,Walk-in,False
CUST-37EE1,Amy,Gomez,21,Female,Lao,Online/Website,Credit Card,2022-01-25,Website,False
CUST-1EE61,Sean,Short,45,Female,Lao,Vangvieng-Shop,Credit Card,2022-01-25,Walk-in,True
CUST-9087E,Kirsten,Bowers,18,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-25,Walk-in,False
CUST-75682,Victor,Wells,23,Female,Thai,Online/Website,Credit Card,2022-01-25,Tiktok,False
CUST-6011E,Joseph,Jackson,46,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-25,Walk-in,True
CUST-F4C0E,Karen,Kirk,44,Female,Other,Online/Website,Mobile Banking,2022-01-25,Tiktok,False
CUST-0ACC3,Patricia,Edwards,41,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-25,Walk-in,True
CUST-24D70,Ronald,Woodard,40,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-25,Walk-in,False
CUST-B6B46,Cindy,Conway,27,Male,Lao,Online/Website,Mobile Banking,2022-01-25,Influencer_Ref,False
CUST-7D7A2,Brittany,Mitchell,29,Male,Lao,Online/Website,Mobile Banking,2022-01-25,Website,False
CUST-F7304,Alexander,Lee,63,Female,Thai,Pakse-Shop,Credit Card,2022-01-25,Walk-in,True
CUST-D4812,Julie,Shannon,42,Female,Lao,Online/Website,Credit Card,2022-01-25,Tiktok,False
CUST-853C5,Linda,Sanchez,43,Female,Lao,Online/Website,Credit Card,2022-01-25,Influencer_Ref,False
CUST-375BB,Marvin,Ashley,53,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-26,Walk-in,True
CUST-941DD,Carrie,Stout,53,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-26,Walk-in,False
CUST-6B47E,Brittney,Lawrence,64,Male,Chinese,Vientiane-Shop,Cash,2022-01-26,Walk-in,True
CUST-21867,Samuel,Carrillo,42,Female,Lao,Online/Website,Credit Card,2022-01-26,Facebook,True
CUST-C44DA,Michael,Pena,63,Female,Lao,Vientiane-Shop,Credit Card,2022-01-26,Walk-in,True
CUST-64010,Robert,Beasley,35,Male,Lao,Online/Website,Mobile Banking,2022-01-26,Tiktok,False
CUST-67772,Jessica,Higgins,65,Male,Other,Pakse-Shop,Mobile Banking,2022-01-26,Walk-in,True
CUST-104EB,Devon,Roberson,55,Male,Other,Savanhnaket-Shop,Mobile Banking,2022-01-26,Walk-in,True
CUST-E41ED,Lauren,Hart,30,Male,Lao,Vientiane-Shop,Mobile Banking,2022-01-26,Walk-in,False
CUST-E9FD2,Joseph,Turner,32,Male,Thai,Luangprabang-Shop,Credit Card,2022-01-26,Walk-in,True
CUST-2932D,Stephanie,Harrison,20,Female,Lao,Vangvieng-Shop,Mobile Banking,2022-01-26,Walk-in,False
CUST-DC61F,Jason,Dixon,44,Male,Lao,Online/Website,Credit Card,2022-01-26,Tiktok,True
CUST-54524,Angela,Drake,22,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-01-26,Walk-in,False
CUST-E72A2,Janet,Jackson,31,Male,American,Online/Website,Mobile Banking,2022-01-27,Tiktok,False
CUST-7E499,Brandon,Pugh,20,Male,Lao,Vientiane-Shop,Cash,2022-01-27,Walk-in,True
CUST-2BD0D,Brian,Roman,55,Female,Lao,Luangprabang-Shop,Cash,2022-01-27,Walk-in,True
CUST-EF364,Robert,Wheeler,50,Female,Other,Online/Website,Mobile Banking,2022-01-27,Influencer_Ref,False
CUST-10A3A,Kyle,Bennett,35,Male,Other,Pakse-Shop,Mobile Banking,2022-01-27,Walk-in,False
CUST-516E2,Mike,York,18,Male,Lao,Vangvieng-Shop,Credit Card,2022-01-27,Walk-in,False
CUST-81B7C,Katelyn,Peterson,47,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-01-27,Walk-in,True
CUST-F4647,Emily,Rice,65,Male,Lao,Vangvieng-Shop,Cash,2022-01-27,Walk-in,False
CUST-87998,Donald,Daniels,18,Female,Thai,Savanhnaket-Shop,Credit Card,2022-01-27,Walk-in,True
CUST-01BA9,Luis,Stone,65,Male,American,Pakse-Shop,Cash,2022-01-27,Walk-in,True
CUST-05D3E,April,Cisneros,28,Male,Lao,Online/Website,Mobile Banking,2022-01-27,Tiktok,False
CUST-44682,Lisa,Maldonado,42,Male,Lao,Online/Website,Credit Card,2022-01-28,Influencer_Ref,True
CUST-C39AC,Dan,Fields,42,Male,Lao,Luangprabang-Shop,Cash,2022-01-28,Walk-in,True
CUST-CE2F8,Rachel,Choi,64,Female,Chinese,Pakse-Shop,Credit Card,2022-01-28,Walk-in,True
CUST-10F51,Ebony,Daniel,59,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-28,Walk-in,True
CUST-EA157,Elizabeth,Gonzales,49,Male,Lao,Online/Website,Mobile Banking,2022-01-28,Website,False
CUST-44634,Brandy,Chandler,41,Female,Thai,Vangvieng-Shop,Cash,2022-01-28,Walk-in,False
CUST-C97BF,Matthew,Garrett,44,Male,Lao,Vientiane-Shop,Credit Card,2022-01-28,Walk-in,False
CUST-7D2D1,Rebecca,Hill,35,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-28,Walk-in,False
CUST-0C04C,Stephen,Payne,39,Male,Lao,Savanhnaket-Shop,Credit Card,2022-01-28,Walk-in,True
CUST-23305,David,Stone,46,Female,Lao,Online/Website,Credit Card,2022-01-28,Instagram,False
CUST-4944A,Katherine,Marks,59,Female,Thai,Online/Website,Mobile Banking,2022-01-28,Influencer_Ref,True
CUST-65EA0,Mary,Anderson,52,Male,Lao,Vangvieng-Shop,Mobile Banking,2022-01-29,Walk-in,False
CUST-C14AF,Adam,Patel,48,Female,Lao,Pakse-Shop,Cash,2022-01-29,Walk-in,False
CUST-F1204,Brittany,Howard,37,Male,Lao,Luangprabang-Shop,Credit Card,2022-01-29,Walk-in,True
CUST-3B716,Robert,Carroll,29,Male,Lao,Luangprabang-Shop,Cash,2022-01-29,Walk-in,False
CUST-7A4D8,Shawn,Reed,37,Male,Lao,Online/Website,Credit Card,2022-01-29,Influencer_Ref,True
CUST-3D12E,Jean,Powell,51,Female,Lao,Online/Website,Credit Card,2022-01-29,Instagram,True
CUST-6D8B2,Jason,Allen,49,Female,American,Vientiane-Shop,Cash,2022-01-29,Walk-in,True
CUST-6DA48,Amy,Howell,33,Female,Lao,Online/Website,Mobile Banking,2022-01-29,Influencer_Ref,True
CUST-959F3,Brian,Shepherd,49,Female,Lao,Vientiane-Shop,Credit Card,2022-01-29,Walk-in,True
CUST-72B93,Lisa,Bell,43,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-01-30,Walk-in,False
CUST-DF858,Jerry,Gray,51,Male,Lao,Pakse-Shop,Mobile Banking,2022-01-30,Walk-in,True
CUST-F000D,Kyle,Edwards,36,Male,Lao,Pakse-Shop,Mobile Banking,2022-01-30,Walk-in,False
CUST-4C4D1,Elizabeth,Taylor,65,Female,American,Luangprabang-Shop,Mobile Banking,2022-01-30,Walk-in,False
CUST-AB8B2,Amber,Baldwin,36,Male,American,Online/Website,Credit Card,2022-01-30,Facebook,False
CUST-82216,Lisa,Pugh,24,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-01-30,Walk-in,False
CUST-60855,Travis,Booker,19,Female,Lao,Vientiane-Shop,Credit Card,2022-01-30,Walk-in,False
CUST-0581B,Michael,Navarro,61,Male,Lao,Vangvieng-Shop,Cash,2022-01-30,Walk-in,False
CUST-4FCA9,Amber,Patel,23,Female,Lao,Pakse-Shop,Cash,2022-01-30,Walk-in,False
CUST-7FA63,Debbie,Kim,41,Male,Other,Online/Website,Mobile Banking,2022-01-30,Influencer_Ref,False
CUST-86726,Donna,King,30,Male,Lao,Luangprabang-Shop,Credit Card,2022-01-30,Walk-in,False
CUST-0D13A,Jared,Johnson,18,Female,Other,Online/Website,Mobile Banking,2022-01-30,Tiktok,True
CUST-36E58,Bobby,Valentine,47,Female,Lao,Vientiane-Shop,Credit Card,2022-01-30,Walk-in,False
CUST-9108F,Rhonda,Clark,37,Female,Thai,Savanhnaket-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-17C66,Joshua,Williamson,18,Male,Thai,Online/Website,Mobile Banking,2022-01-31,Influencer_Ref,False
CUST-77CDC,Roger,Yang,42,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-01-31,Walk-in,False
CUST-4B0A0,Destiny,Gilmore,42,Male,Thai,Vangvieng-Shop,Cash,2022-01-31,Walk-in,True
CUST-3D1C4,Lindsay,Mcdonald,27,Female,Lao,Vientiane-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-F17A4,Donald,Hernandez,23,Male,Lao,Savanhnaket-Shop,Credit Card,2022-01-31,Walk-in,True
CUST-00407,Kyle,White,65,Male,Lao,Vientiane-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-D27AE,Holly,Henderson,60,Female,Other,Vientiane-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-BBE2E,Alexandra,Duncan,58,Male,Other,Savanhnaket-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-B3A98,Maxwell,Carter,37,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-BCE62,Brenda,Mann,35,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-01-31,Walk-in,True
CUST-E9B63,Regina,Hopkins,40,Male,Lao,Vientiane-Shop,Mobile Banking,2022-02-01,Walk-in,False
CUST-7F326,David,Francis,30,Male,Other,Luangprabang-Shop,Credit Card,2022-02-01,Walk-in,True
CUST-E3F68,Joshua,Ford,33,Female,Lao,Vientiane-Shop,Mobile Banking,2022-02-01,Walk-in,False
CUST-E5F3E,Brianna,Lopez,51,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-01,Walk-in,False
CUST-A91F5,Beth,Wilson,34,Female,Thai,Vientiane-Shop,Cash,2022-02-01,Walk-in,True
CUST-3783A,Kenneth,Fox,58,Male,Lao,Online/Website,Credit Card,2022-02-01,Facebook,True
CUST-4F662,April,Butler,45,Female,Lao,Vientiane-Shop,Credit Card,2022-02-01,Walk-in,False
CUST-3A57E,Kathleen,Valentine,34,Male,Chinese,Pakse-Shop,Mobile Banking,2022-02-01,Walk-in,True
CUST-B884C,Dana,Morgan,25,Male,Chinese,Vientiane-Shop,Cash,2022-02-01,Walk-in,True
CUST-86CE5,Jordan,Nelson,56,Female,Lao,Online/Website,Mobile Banking,2022-02-01,Influencer_Ref,True
CUST-C3CA4,Sara,Richardson,47,Male,Lao,Savanhnaket-Shop,Cash,2022-02-01,Walk-in,False
CUST-BE38E,Tina,Garcia,22,Male,Thai,Vangvieng-Shop,Mobile Banking,2022-02-01,Walk-in,False
CUST-BDBBD,Michael,Gross,25,Female,Lao,Online/Website,Mobile Banking,2022-02-01,Influencer_Ref,False
CUST-18603,Douglas,Wallace,32,Female,Lao,Luangprabang-Shop,Credit Card,2022-02-02,Walk-in,False
CUST-F7FF5,Laura,Day,33,Male,Thai,Vientiane-Shop,Mobile Banking,2022-02-02,Walk-in,False
CUST-EBE53,Matthew,Cameron,32,Male,Lao,Online/Website,Mobile Banking,2022-02-02,Tiktok,False
CUST-C0462,Tracy,Villanueva,41,Female,Other,Online/Website,Mobile Banking,2022-02-02,Influencer_Ref,False
CUST-065DF,William,Baker,50,Female,Thai,Vientiane-Shop,Credit Card,2022-02-02,Walk-in,False
CUST-5FD47,Theresa,Powell,46,Female,Lao,Vientiane-Shop,Mobile Banking,2022-02-02,Walk-in,False
CUST-1580C,Steven,Ward,52,Male,Lao,Luangprabang-Shop,Mobile Banking,2022-02-02,Walk-in,False
CUST-EAEDA,Cynthia,Gaines,25,Female,American,Luangprabang-Shop,Mobile Banking,2022-02-02,Walk-in,False
CUST-A0FD2,Stephanie,Davis,31,Male,Lao,Vientiane-Shop,Mobile Banking,2022-02-02,Walk-in,False
CUST-45E6E,Dorothy,Alvarez,65,Female,Lao,Pakse-Shop,Cash,2022-02-03,Walk-in,False
CUST-E4D3A,David,Collins,44,Female,Chinese,Vientiane-Shop,Credit Card,2022-02-03,Walk-in,False
CUST-E1558,David,Martinez,26,Female,Lao,Vientiane-Shop,Mobile Banking,2022-02-03,Walk-in,True
CUST-40789,Carrie,Crawford,18,Female,Other,Online/Website,Mobile Banking,2022-02-03,Facebook,False
CUST-76C14,Sean,Hart,55,Female,Thai,Online/Website,Credit Card,2022-02-03,Instagram,False
CUST-9D14D,Lindsey,Harper,30,Female,Lao,Luangprabang-Shop,Credit Card,2022-02-03,Walk-in,False
CUST-5E86E,William,Day,44,Male,Lao,Online/Website,Mobile Banking,2022-02-03,Instagram,False
CUST-63DA7,Gregory,Sanchez,45,Male,Lao,Savanhnaket-Shop,Credit Card,2022-02-03,Walk-in,False
CUST-6B4B9,Crystal,Anderson,32,Male,Lao,Online/Website,Credit Card,2022-02-03,Facebook,False
CUST-03FF8,Christine,Gilbert,41,Male,Thai,Vientiane-Shop,Cash,2022-02-03,Walk-in,True
CUST-6BE34,Amanda,Henry,19,Male,Lao,Pakse-Shop,Cash,2022-02-03,Walk-in,False
CUST-FEDA5,Michael,Hernandez,55,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-03,Walk-in,False
CUST-754F2,Mary,Massey,45,Male,American,Online/Website,Mobile Banking,2022-02-03,Facebook,True
CUST-EEB7B,John,Chang,22,Male,Lao,Savanhnaket-Shop,Cash,2022-02-04,Walk-in,True
CUST-63F54,Sean,Dixon,26,Female,Lao,Pakse-Shop,Cash,2022-02-04,Walk-in,True
CUST-5CB2F,Kevin,Mitchell,40,Male,Thai,Luangprabang-Shop,Mobile Banking,2022-02-04,Walk-in,False
CUST-B5516,William,Martinez,49,Male,Other,Online/Website,Mobile Banking,2022-02-04,Instagram,True
CUST-DA2AE,Jonathon,Peterson,58,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-04,Walk-in,True
CUST-AEB0A,Sharon,Andrews,54,Female,American,Pakse-Shop,Credit Card,2022-02-04,Walk-in,False
CUST-A5928,Maureen,Williams,20,Male,Thai,Savanhnaket-Shop,Mobile Banking,2022-02-04,Walk-in,False
CUST-00D99,Christine,Ray,45,Female,Lao,Pakse-Shop,Cash,2022-02-04,Walk-in,True
CUST-BECF1,Joseph,Johnson,24,Female,Other,Online/Website,Mobile Banking,2022-02-04,Influencer_Ref,False
CUST-1837E,Steven,Young,54,Female,Lao,Vientiane-Shop,Mobile Banking,2022-02-04,Walk-in,True
CUST-35DE3,Andrew,Perez,19,Female,Chinese,Vientiane-Shop,Credit Card,2022-02-04,Walk-in,True
CUST-D434B,Wendy,Smith,29,Female,Other,Pakse-Shop,Cash,2022-02-04,Walk-in,False
CUST-89E1A,Anthony,Morris,61,Male,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-04,Walk-in,True
CUST-2B9C9,Derrick,Lee,57,Male,American,Vientiane-Shop,Credit Card,2022-02-04,Walk-in,True
CUST-D9711,Mark,Brady,43,Male,Lao,Online/Website,Credit Card,2022-02-04,Influencer_Ref,True
CUST-2C9BB,Janet,Le,52,Male,Other,Luangprabang-Shop,Mobile Banking,2022-02-04,Walk-in,False
CUST-3F80E,Danielle,Chung,22,Male,Other,Vientiane-Shop,Credit Card,2022-02-04,Walk-in,False
CUST-5EC41,Nicholas,Huff,28,Male,Other,Vangvieng-Shop,Mobile Banking,2022-02-04,Walk-in,True
CUST-3D4A2,Ronald,Leach,56,Male,Lao,Vientiane-Shop,Mobile Banking,2022-02-04,Walk-in,False
CUST-CB1A7,Heidi,Carson,54,Female,Thai,Vientiane-Shop,Mobile Banking,2022-02-04,Walk-in,True
CUST-453F8,Alejandro,Thompson,21,Female,Chinese,Vientiane-Shop,Mobile Banking,2022-02-05,Walk-in,True
CUST-07617,Joshua,Giles,46,Male,American,Luangprabang-Shop,Credit Card,2022-02-05,Walk-in,False
CUST-C910D,Jeffrey,Cole,50,Male,American,Online/Website,Mobile Banking,2022-02-05,Instagram,False
CUST-1ADA6,Nancy,Rivera,23,Male,Lao,Online/Website,Mobile Banking,2022-02-05,Tiktok,False
CUST-2A5CD,Glenn,Sanchez,27,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-02-05,Walk-in,False
CUST-E704F,Tara,Griffin,23,Female,Thai,Luangprabang-Shop,Mobile Banking,2022-02-06,Walk-in,False
CUST-91C8F,Steven,Walters,27,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-06,Walk-in,False
CUST-A5484,Kathryn,Williams,36,Female,Lao,Luangprabang-Shop,Mobile Banking,2022-02-06,Walk-in,True
CUST-01711,Alexander,Shields,50,Male,Other,Luangprabang-Shop,Mobile Banking,2022-02-06,Walk-in,False
CUST-345CA,Amanda,Davis,48,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-06,Walk-in,True
CUST-9CEEA,Jared,Henry,61,Female,Thai,Luangprabang-Shop,Credit Card,2022-02-06,Walk-in,True
CUST-624D8,Matthew,Torres,36,Female,Lao,Luangprabang-Shop,Cash,2022-02-06,Walk-in,False
CUST-E906B,Adam,Webb,47,Female,Thai,Online/Website,Credit Card,2022-02-06,Facebook,False
CUST-BDE40,Beth,Adams,27,Male,Lao,Vientiane-Shop,Mobile Banking,2022-02-06,Walk-in,True
CUST-12310,Danielle,Richmond,65,Female,Lao,Savanhnaket-Shop,Cash,2022-02-06,Walk-in,False
CUST-06819,Melissa,Adams,19,Male,Other,Pakse-Shop,Mobile Banking,2022-02-06,Walk-in,True
CUST-2CC15,Matthew,Hansen,34,Male,American,Luangprabang-Shop,Mobile Banking,2022-02-06,Walk-in,True
CUST-9E2AE,Linda,Wilson,32,Male,Lao,Online/Website,Mobile Banking,2022-02-06,Tiktok,True
CUST-12F72,Stephanie,Walters,23,Female,Lao,Online/Website,Credit Card,2022-02-06,Tiktok,True
CUST-658BC,Danielle,Lee,48,Male,Lao,Online/Website,Mobile Banking,2022-02-07,Website,False
CUST-0BFE2,Jacob,Valdez,45,Female,Lao,Online/Website,Credit Card,2022-02-07,Tiktok,False
CUST-2AFC4,Stephanie,Luna,51,Male,Lao,Luangprabang-Shop,Cash,2022-02-07,Walk-in,True
CUST-F0743,Ellen,Bennett,59,Male,Lao,Vientiane-Shop,Cash,2022-02-07,Walk-in,False
CUST-B42BB,Joseph,Montgomery,58,Female,Lao,Vangvieng-Shop,Credit Card,2022-02-07,Walk-in,False
CUST-20526,Jennifer,Davis,51,Male,Lao,Vientiane-Shop,Mobile Banking,2022-02-07,Walk-in,True
CUST-28287,Deborah,Johnson,43,Female,Lao,Vangvieng-Shop,Mobile Banking,2022-02-07,Walk-in,False
CUST-3F34C,Patricia,Williams,51,Female,Thai,Pakse-Shop,Mobile Banking,2022-02-07,Walk-in,False
CUST-195C2,Robert,Hernandez,38,Female,Lao,Luangprabang-Shop,Credit Card,2022-02-07,Walk-in,True
CUST-4067C,Craig,Torres,58,Female,Lao,Vientiane-Shop,Cash,2022-02-07,Walk-in,False
CUST-19E30,Gregory,Edwards,45,Female,Lao,Online/Website,Mobile Banking,2022-02-07,Influencer_Ref,True
CUST-7671B,Kathleen,Mosley,63,Female,Lao,Savanhnaket-Shop,Cash,2022-02-07,Walk-in,True
CUST-431E0,Michael,Romero,58,Female,Lao,Savanhnaket-Shop,Mobile Banking,2022-02-07,Walk-in,True
CUST-E287F,Jack,Brown,22,Female,Lao,Online/Website,Credit Card,2022-02-07,Influencer_Ref,True
CUST-36C17,David,Brown,57,Male,American,Vientiane-Shop,Cash,2022-02-07,Walk-in,False
